date,signal_id,direction,raw_value,triggered,universe_size,valid_count,version,new_high_low_net_composite,new_high_low_net_change_5d,change_available,new_high_count_60,new_low_count_60,new_high_low_net_count_60,new_high_ratio_60,new_low_ratio_60,new_high_low_net_ratio_60,valid_count_high_low_60,new_high_count_120,new_low_count_120,new_high_low_net_count_120,new_high_ratio_120,new_low_ratio_120,new_high_low_net_ratio_120,valid_count_high_low_120,new_high_count_250,new_low_count_250,new_high_low_net_count_250,new_high_ratio_250,new_low_ratio_250,new_high_low_net_ratio_250,valid_count_high_low_250,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2018-07-05,new_high_low_breadth_bottom,bottom,-0.16748421696666668,False,3352,2986,new_high_low_breadth_v1_20120104_20260814,-0.16748421696666668,-0.09095035844333335,True,9,617,-608,0.002823972388,0.1935989959,-0.1907750235,3187,5,512,-507,0.001574307305,0.161209068,-0.1596347607,3176,2,456,-454,0.0006697923644,0.1527126591,-0.1520428667,2986,,,,inactive,False,False,False,False,,2
2018-07-06,new_high_low_breadth_bottom,bottom,-0.2990393222,False,3352,2986,new_high_low_breadth_v1_20120104_20260814,-0.2990393222,-0.2517972353733333,True,12,1063,-1051,0.003766478343,0.3336472065,-0.3298807282,3186,7,918,-911,0.002204724409,0.2891338583,-0.2869291339,3175,3,840,-837,0.001004688547,0.281312793,-0.2803081045,2986,,,,inactive,False,False,False,False,,2
2018-07-09,new_high_low_breadth_bottom,bottom,-0.011954528716666668,False,3352,2993,new_high_low_breadth_v1_20120104_20260814,-0.011954528716666668,0.0405180631,True,12,54,-42,0.003758221109,0.01691199499,-0.01315377388,3193,8,42,-34,0.002513352183,0.01319509896,-0.01068174678,3183,4,40,-36,0.001336451721,0.01336451721,-0.01202806549,2993,,,,inactive,False,False,False,False,,2
2018-07-10,new_high_low_breadth_bottom,bottom,-0.006000320421333333,False,3352,2995,new_high_low_breadth_v1_20120104_20260814,-0.006000320421333333,0.06660157020866667,True,23,43,-20,0.007198748044,0.01345852895,-0.006259780908,3195,20,34,-14,0.006279434851,0.01067503925,-0.004395604396,3185,11,33,-22,0.00367278798,0.01101836394,-0.00734557596,2995,,,,inactive,False,False,False,False,,2
2018-07-11,new_high_low_breadth_bottom,bottom,-0.11169128493333332,False,3352,2995,new_high_low_breadth_v1_20120104_20260814,-0.11169128493333332,-0.07854467128333331,True,16,391,-375,0.005010961478,0.1224553711,-0.1174444096,3193,11,353,-342,0.003455859252,0.1109016651,-0.1074458058,3183,6,336,-330,0.002003338898,0.1121869783,-0.1101836394,2995,,,,inactive,False,False,False,False,,2
2018-07-12,new_high_low_breadth_bottom,bottom,-0.006230415637666666,False,3352,2997,new_high_low_breadth_v1_20120104_20260814,-0.006230415637666666,0.16125380132900002,True,44,59,-15,0.01377582968,0.01847213525,-0.004696305573,3194,36,54,-18,0.01130653266,0.01695979899,-0.005653266332,3184,24,49,-25,0.008008008008,0.01634968302,-0.008341675008,2997,,,,inactive,False,False,False,False,,2
2018-07-13,new_high_low_breadth_bottom,bottom,0.010388045676666667,False,3351,3002,new_high_low_breadth_v1_20120104_20260814,0.010388045676666667,0.3094273678766667,True,59,19,40,0.01844903064,0.005941213258,0.01250781739,3198,49,15,34,0.01536531828,0.004703668862,0.01066164942,3189,38,14,24,0.01265822785,0.004663557628,0.00799467022,3002,,,,inactive,False,False,False,False,,2
2018-07-16,new_high_low_breadth_bottom,bottom,-0.00395637606,False,3351,3012,new_high_low_breadth_v1_20120104_20260814,-0.00395637606,0.007998152656666667,True,56,64,-8,0.01746180231,0.01995634549,-0.002494543187,3207,44,57,-13,0.01375,0.0178125,-0.0040625,3200,34,50,-16,0.01128818061,0.0166002656,-0.005312084993,3012,,,,inactive,False,False,False,False,,2
2018-07-17,new_high_low_breadth_bottom,bottom,-0.006271698169666666,False,3351,3017,new_high_low_breadth_v1_20120104_20260814,-0.006271698169666666,-0.0002713777483333334,True,37,53,-16,0.01153007167,0.01651604861,-0.00498597694,3209,23,45,-22,0.00718076803,0.01404932875,-0.006868560724,3203,14,35,-21,0.00464037123,0.01160092807,-0.006960556845,3017,,,,inactive,False,False,False,False,,2
2018-07-18,new_high_low_breadth_bottom,bottom,0.0018491455973666665,False,3351,3023,new_high_low_breadth_v1_20120104_20260814,0.0018491455973666665,0.11354043053069998,True,49,36,13,0.01525054466,0.01120448179,0.00404606287,3213,35,27,8,0.01091022444,0.008416458853,0.002493765586,3208,18,21,-3,0.005954349983,0.006946741647,-0.0009923916639,3023,,,,inactive,False,False,False,False,,2
2018-07-19,new_high_low_breadth_bottom,bottom,-0.02664201383333333,False,3351,3024,new_high_low_breadth_v1_20120104_20260814,-0.02664201383333333,-0.020411598195666663,True,22,112,-90,0.006845052894,0.034847542,-0.02800248911,3214,12,98,-86,0.003738317757,0.03052959502,-0.02679127726,3210,9,85,-76,0.002976190476,0.02810846561,-0.02513227513,3024,,,,inactive,False,False,False,False,,2
2018-07-20,new_high_low_breadth_bottom,bottom,-0.02866430001,False,3351,3028,new_high_low_breadth_v1_20120104_20260814,-0.02866430001,-0.03905234568666667,True,44,136,-92,0.01367733914,0.04227541187,-0.02859807274,3217,25,115,-90,0.007778469197,0.03578095831,-0.02800248911,3214,13,102,-89,0.00429326288,0.03368560106,-0.02939233818,3028,,,,inactive,False,False,False,False,,2
2018-07-23,new_high_low_breadth_bottom,bottom,-0.005515728839333334,False,3351,3031,new_high_low_breadth_v1_20120104_20260814,-0.005515728839333334,-0.001559352779333334,True,56,72,-16,0.01740211311,0.02237414543,-0.004972032318,3218,34,50,-16,0.01057542768,0.01555209953,-0.004976671851,3215,20,40,-20,0.006598482349,0.0131969647,-0.006598482349,3031,,,,inactive,False,False,False,False,,2
2018-07-24,new_high_low_breadth_bottom,bottom,0.0070854710566666665,False,3351,3031,new_high_low_breadth_v1_20120104_20260814,0.0070854710566666665,0.013357169226333333,True,62,22,40,0.01927261424,0.006838669568,0.01243394467,3217,34,12,22,0.01057542768,0.003732503888,0.006842923795,3215,17,11,6,0.005608709997,0.003629165292,0.001979544705,3031,,,,inactive,False,False,False,False,,2
2018-07-25,new_high_low_breadth_bottom,bottom,0.005932569575333333,False,3351,3036,new_high_low_breadth_v1_20120104_20260814,0.005932569575333333,0.004083423977966666,True,46,12,34,0.01428571429,0.003726708075,0.01055900621,3220,25,7,18,0.007766387077,0.002174588381,0.005591798695,3219,12,7,5,0.00395256917,0.002305665349,0.001646903821,3036,,,,inactive,False,False,False,False,,2
2018-07-26,new_high_low_breadth_bottom,bottom,0.002691897294666667,False,3351,3037,new_high_low_breadth_v1_20120104_20260814,0.002691897294666667,0.029333911127999997,True,33,19,14,0.0102484472,0.005900621118,0.004347826087,3220,18,6,12,0.005591798695,0.001863932898,0.003727865797,3219,6,6,0,0.001975633849,0.001975633849,0.0,3037,,,,inactive,False,False,False,False,,2
2018-07-27,new_high_low_breadth_bottom,bottom,0.0004933377990666666,False,3351,3040,new_high_low_breadth_v1_20120104_20260814,0.0004933377990666666,0.029157637809066668,True,34,33,1,0.01055900621,0.0102484472,0.0003105590062,3220,21,13,8,0.006523765144,0.00403852128,0.002485243865,3219,7,11,-4,0.002302631579,0.003618421053,-0.001315789474,3040,,,,inactive,False,False,False,False,,2
2018-07-30,new_high_low_breadth_bottom,bottom,-0.015222569229999998,False,3351,3042,new_high_low_breadth_v1_20120104_20260814,-0.015222569229999998,-0.009706840390666664,True,42,115,-73,0.01303538175,0.0356921167,-0.02265673495,3222,15,51,-36,0.004656938839,0.01583359205,-0.01117665321,3221,5,41,-36,0.00164365549,0.01347797502,-0.01183431953,3042,,,,inactive,False,False,False,False,,2
2018-07-31,new_high_low_breadth_bottom,bottom,-0.012756765215999999,False,3351,3048,new_high_low_breadth_v1_20120104_20260814,-0.012756765215999999,-0.019842236272666666,True,15,78,-63,0.004649721017,0.02417854929,-0.01952882827,3226,7,41,-34,0.002169869808,0.01270923745,-0.01053936764,3226,5,30,-25,0.001640419948,0.009842519685,-0.008202099738,3048,,,,inactive,False,False,False,False,,2
2018-08-01,new_high_low_breadth_bottom,bottom,-0.026341403976666667,False,3351,3050,new_high_low_breadth_v1_20120104_20260814,-0.026341403976666667,-0.032273973552,True,29,159,-130,0.008981108702,0.04924125116,-0.04026014246,3229,17,85,-68,0.00526478786,0.0263239393,-0.02105915144,3229,8,62,-54,0.00262295082,0.02032786885,-0.01770491803,3050,,,,inactive,False,False,False,False,,2
2018-08-02,new_high_low_breadth_bottom,bottom,-0.21343117049999996,False,3351,3052,new_high_low_breadth_v1_20120104_20260814,-0.21343117049999996,-0.21612306779466664,True,19,869,-850,0.005880532343,0.2689569793,-0.2630764469,3231,10,655,-645,0.003095017023,0.202723615,-0.199628598,3231,4,546,-542,0.00131061599,0.1788990826,-0.1775884666,3052,,,,inactive,False,False,False,False,,2
2018-08-03,new_high_low_breadth_bottom,bottom,-0.07412771081666666,False,3351,3058,new_high_low_breadth_v1_20120104_20260814,-0.07412771081666666,-0.07462104861573333,True,22,326,-304,0.006802721088,0.1008039579,-0.09400123686,3234,13,241,-228,0.004019789734,0.07452071738,-0.07050092764,3234,5,182,-177,0.001635055592,0.05951602354,-0.05788096795,3058,,,,inactive,False,False,False,False,,2
2018-08-06,new_high_low_breadth_bottom,bottom,-0.26861411656666667,False,3351,3063,new_high_low_breadth_v1_20120104_20260814,-0.26861411656666667,-0.2533915473366667,True,12,1050,-1038,0.003708281829,0.3244746601,-0.3207663782,3236,6,833,-827,0.001854140915,0.2574165637,-0.2555624227,3236,2,705,-703,0.0006529546197,0.2301665034,-0.2295135488,3063,,,,inactive,False,False,False,False,,2
2018-08-07,new_high_low_breadth_bottom,bottom,-0.1162243979,False,3351,3071,new_high_low_breadth_v1_20120104_20260814,-0.1162243979,-0.103467632684,True,24,468,-444,0.007405121876,0.1443998766,-0.1369947547,3241,9,370,-361,0.002776920703,0.1141622956,-0.1113853749,3241,1,309,-308,0.0003256268317,0.100618691,-0.1002930641,3071,,,,inactive,False,False,False,False,,2
2018-08-08,new_high_low_breadth_bottom,bottom,-0.05988655340333334,False,3351,3073,new_high_low_breadth_v1_20120104_20260814,-0.05988655340333334,-0.03354514942666667,True,29,273,-244,0.008950617284,0.08425925926,-0.07530864198,3240,17,198,-181,0.00524691358,0.06111111111,-0.05586419753,3240,2,151,-149,0.000650829808,0.0491376505,-0.0484868207,3073,,,,inactive,False,False,False,False,,2
2018-08-09,new_high_low_breadth_bottom,bottom,-0.06715199322333333,True,3351,3076,new_high_low_breadth_v1_20120104_20260814,-0.06715199322333333,0.14627917727666662,True,29,295,-266,0.00894509562,0.09099321407,-0.08204811845,3242,18,227,-209,0.005552128316,0.07001850709,-0.06446637878,3242,5,174,-169,0.001625487646,0.05656697009,-0.05494148244,3076,new_high_low_breadth_bottom::bottom::new_high_low_breadth_v1_20120104_20260814::000025,25,1,onset,True,False,False,False,,2
2018-08-10,new_high_low_breadth_bottom,bottom,-0.00014146741200000003,False,3351,3076,new_high_low_breadth_v1_20120104_20260814,-0.00014146741200000003,0.07398624340466667,True,24,18,6,0.007405121876,0.005553841407,0.001851280469,3241,14,14,0,0.004319654428,0.004319654428,0.0,3241,5,12,-7,0.001625487646,0.003901170351,-0.002275682705,3076,new_high_low_breadth_bottom::bottom::new_high_low_breadth_v1_20120104_20260814::000025,25,,exit,False,False,True,True,short_episode_exit,2
2018-08-13,new_high_low_breadth_bottom,bottom,-0.015073365836666667,False,3351,3077,new_high_low_breadth_v1_20120104_20260814,-0.015073365836666667,0.25354075073,True,30,76,-46,0.009256402345,0.02344955261,-0.01419315026,3241,16,66,-50,0.004936747917,0.02036408516,-0.01542733724,3241,8,56,-48,0.002599935002,0.01819954501,-0.01559961001,3077,,,,inactive,False,False,False,False,,2
2018-08-14,new_high_low_breadth_bottom,bottom,-0.002635737193,False,3351,3080,new_high_low_breadth_v1_20120104_20260814,-0.002635737193,0.113588660707,True,20,26,-6,0.006170934897,0.008022215366,-0.001851280469,3241,14,21,-7,0.004319654428,0.006479481641,-0.002159827214,3241,5,17,-12,0.001623376623,0.005519480519,-0.003896103896,3080,,,,inactive,False,False,False,False,,2
2018-08-15,new_high_low_breadth_bottom,bottom,-0.02754341087333333,False,3351,3084,new_high_low_breadth_v1_20120104_20260814,-0.02754341087333333,0.03234314253000001,True,17,116,-99,0.005242059821,0.03576934937,-0.03052728955,3243,10,98,-88,0.003083564601,0.03021893309,-0.02713536849,3243,2,79,-77,0.0006485084306,0.02561608301,-0.02496757458,3084,,,,inactive,False,False,False,False,,2
2018-08-16,new_high_low_breadth_bottom,bottom,-0.12751072536666666,False,3351,3086,new_high_low_breadth_v1_20120104_20260814,-0.12751072536666666,-0.06035873214333333,True,11,470,-459,0.003391921061,0.1449275362,-0.1415356152,3243,3,422,-419,0.0009250693802,0.1301264261,-0.1292013568,3243,1,346,-345,0.00032404407,0.1121192482,-0.1117952041,3086,,,,inactive,False,False,False,False,,2
2018-08-17,new_high_low_breadth_bottom,bottom,-0.1603998941,False,3351,3092,new_high_low_breadth_v1_20120104_20260814,-0.1603998941,-0.160258426688,True,19,607,-588,0.005851555282,0.1869417924,-0.1810902371,3247,9,534,-525,0.002771789344,0.1644595011,-0.1616877117,3247,2,430,-428,0.0006468305304,0.139068564,-0.1384217335,3092,,,,inactive,False,False,False,False,,2
2018-08-20,new_high_low_breadth_bottom,bottom,-0.2501337972666667,False,3351,3095,new_high_low_breadth_v1_20120104_20260814,-0.2501337972666667,-0.23506043143000002,True,15,925,-910,0.004615384615,0.2846153846,-0.28,3250,5,825,-820,0.001538461538,0.2538461538,-0.2523076923,3250,0,675,-675,0.0,0.2180936995,-0.2180936995,3095,,,,inactive,False,False,False,False,,2
2018-08-21,new_high_low_breadth_bottom,bottom,-0.014365732129999998,False,3351,3097,new_high_low_breadth_v1_20120104_20260814,-0.014365732129999998,-0.011729994936999997,True,14,60,-46,0.00430504305,0.0184501845,-0.01414514145,3252,6,55,-49,0.00184501845,0.01691266913,-0.01506765068,3252,1,44,-43,0.0003228931224,0.01420729738,-0.01388440426,3097,,,,inactive,False,False,False,False,,2
2018-08-22,new_high_low_breadth_bottom,bottom,-0.03619516989,False,3351,3098,new_high_low_breadth_v1_20120104_20260814,-0.03619516989,-0.008651759016666666,True,9,135,-126,0.002767527675,0.04151291513,-0.03874538745,3252,5,124,-119,0.001537515375,0.0381303813,-0.03659286593,3252,1,104,-103,0.0003227888961,0.03357004519,-0.03324725629,3098,,,,inactive,False,False,False,False,,2
2018-08-23,new_high_low_breadth_bottom,bottom,-0.03811213189666667,False,3351,3098,new_high_low_breadth_v1_20120104_20260814,-0.03811213189666667,0.08939859346999998,True,19,145,-126,0.005846153846,0.04461538462,-0.03876923077,3250,8,134,-126,0.002461538462,0.04123076923,-0.03876923077,3250,1,115,-114,0.0003227888961,0.03712072305,-0.03679793415,3098,,,,inactive,False,False,False,False,,2
2018-08-24,new_high_low_breadth_bottom,bottom,-0.028942238863333334,False,3351,3103,new_high_low_breadth_v1_20120104_20260814,-0.028942238863333334,0.13145765523666667,True,24,114,-90,0.007377805103,0.03504457424,-0.02766676914,3253,10,106,-96,0.00307408546,0.03258530587,-0.02951122041,3253,3,95,-92,0.0009668063165,0.03061553335,-0.02964872704,3103,,,,inactive,False,False,False,False,,2
2018-08-27,new_high_low_breadth_bottom,bottom,-0.006801732609033333,False,3351,3108,new_high_low_breadth_v1_20120104_20260814,-0.006801732609033333,0.24333206465763335,True,51,53,-2,0.01566820276,0.01628264209,-0.0006144393241,3255,18,51,-33,0.005529953917,0.01566820276,-0.01013824885,3255,6,36,-30,0.001930501931,0.01158301158,-0.009652509653,3108,,,,inactive,False,False,False,False,,2
2018-08-28,new_high_low_breadth_bottom,bottom,-0.001089945335,False,3351,3112,new_high_low_breadth_v1_20120104_20260814,-0.001089945335,0.013275786794999998,True,39,25,14,0.01198156682,0.007680491551,0.004301075269,3255,14,24,-10,0.004301075269,0.007373271889,-0.003072196621,3255,7,21,-14,0.002249357326,0.006748071979,-0.004498714653,3112,,,,inactive,False,False,False,False,,2
2018-08-29,new_high_low_breadth_bottom,bottom,-0.012680451253333334,False,3351,3113,new_high_low_breadth_v1_20120104_20260814,-0.012680451253333334,0.02351471863666666,True,20,59,-39,0.006144393241,0.01812596006,-0.01198156682,3255,9,52,-43,0.002764976959,0.01597542243,-0.01321044547,3255,2,42,-40,0.0006424670736,0.01349180854,-0.01284934147,3113,,,,inactive,False,False,False,False,,2
2018-08-30,new_high_low_breadth_bottom,bottom,-0.04964625955666666,False,3351,3117,new_high_low_breadth_v1_20120104_20260814,-0.04964625955666666,-0.01153412765999999,True,16,185,-169,0.004910988336,0.05678330264,-0.0518723143,3258,2,174,-172,0.0006138735421,0.05340699816,-0.05279312462,3258,0,138,-138,0.0,0.04427333975,-0.04427333975,3117,,,,inactive,False,False,False,False,,2
2018-08-31,new_high_low_breadth_bottom,bottom,-0.13377761573333335,False,3351,3121,new_high_low_breadth_v1_20120104_20260814,-0.13377761573333335,-0.10483537687000002,True,13,482,-469,0.003987730061,0.1478527607,-0.1438650307,3260,3,459,-456,0.0009202453988,0.140797546,-0.1398773006,3260,1,368,-367,0.000320410125,0.117910926,-0.1175905159,3121,,,,inactive,False,False,False,False,,2
2018-09-03,new_high_low_breadth_bottom,bottom,-0.22930307073333334,False,3351,3122,new_high_low_breadth_v1_20120104_20260814,-0.22930307073333334,-0.2225013381243,True,20,827,-807,0.00613308801,0.2536031892,-0.2474701012,3261,10,783,-773,0.003066544005,0.2401103956,-0.2370438516,3261,6,641,-635,0.001921844971,0.2053171044,-0.2033952594,3122,,,,inactive,False,False,False,False,,2
2018-09-04,new_high_low_breadth_bottom,bottom,-0.015989551566666666,False,3351,3124,new_high_low_breadth_v1_20120104_20260814,-0.015989551566666666,-0.014899606231666666,True,49,86,-37,0.01502145923,0.02636419375,-0.01134273452,3262,20,81,-61,0.006131207848,0.02483139178,-0.01870018394,3262,12,68,-56,0.003841229193,0.02176696543,-0.01792573624,3124,,,,inactive,False,False,False,False,,2
2018-09-05,new_high_low_breadth_bottom,bottom,-0.04204804576333334,False,3351,3125,new_high_low_breadth_v1_20120104_20260814,-0.04204804576333334,-0.029367594510000004,True,37,168,-131,0.01133925835,0.05148636224,-0.04014710389,3263,10,158,-148,0.003064664419,0.04842169782,-0.0453570334,3263,4,131,-127,0.00128,0.04192,-0.04064,3125,,,,inactive,False,False,False,False,,2
2018-09-06,new_high_low_breadth_bottom,bottom,-0.11178296476666667,False,3351,3126,new_high_low_breadth_v1_20120104_20260814,-0.11178296476666667,-0.06213670521000001,True,37,409,-372,0.01133925835,0.1253447747,-0.1140055164,3263,7,390,-383,0.002145265093,0.1195219124,-0.1173766473,3263,5,330,-325,0.001599488164,0.1055662188,-0.1039667306,3126,,,,inactive,False,False,False,False,,2
2018-09-07,new_high_low_breadth_bottom,bottom,-0.08060580777333333,True,3351,3125,new_high_low_breadth_v1_20120104_20260814,-0.08060580777333333,0.053171807960000025,True,32,295,-263,0.00981595092,0.09049079755,-0.08067484663,3260,7,283,-276,0.002147239264,0.08680981595,-0.08466257669,3260,4,243,-239,0.00128,0.07776,-0.07648,3125,new_high_low_breadth_bottom::bottom::new_high_low_breadth_v1_20120104_20260814::000026,26,1,onset,True,False,False,False,,2
2018-09-10,new_high_low_breadth_bottom,bottom,-0.23140323616666666,False,3351,3125,new_high_low_breadth_v1_20120104_20260814,-0.23140323616666666,-0.0021001654333333286,True,29,821,-792,0.008898435103,0.2519177662,-0.2430193311,3259,5,784,-779,0.001534212949,0.2405645904,-0.2390303774,3259,0,663,-663,0.0,0.21216,-0.21216,3125,new_high_low_breadth_bottom::bottom::new_high_low_breadth_v1_20120104_20260814::000026,26,,exit,False,False,True,True,short_episode_exit,2
